feature,value,0,1,2,3,4
num_mlp_0_0_outputs,12,-3.7638524,-1.2158942,-0.44119024,0.9001864,1.8313307
num_mlp_0_0_outputs,13,-3.9359028,-1.3568921,-0.5373198,0.8865974,1.8158951
num_mlp_0_0_outputs,14,-1.1187984,-0.43931916,-0.088940695,-0.01570798,0.1437567
num_mlp_0_0_outputs,15,-3.7378147,-1.4375087,-0.8037512,0.5470365,1.3497108
num_mlp_0_0_outputs,2,2.1357224,0.63652414,-1.7793292,-1.7845255,-1.2134609
num_mlp_0_0_outputs,3,-0.9333549,-0.12536679,-0.16684656,0.47695917,1.1156094
num_mlp_0_0_outputs,4,-2.856897,-4.715428,-0.17820336,1.1167473,1.9779155
num_mlp_0_0_outputs,5,-2.1594293,-1.0400604,-0.27356416,0.6859292,1.239988
num_mlp_0_0_outputs,6,-3.9583662,-1.4278337,-0.6493313,0.6612747,1.4201647
num_mlp_0_0_outputs,7,-1.9821662,-0.7541131,-0.029531455,0.9751954,1.060637
num_mlp_0_0_outputs,8,-3.2674847,-1.1245606,-0.3163705,0.9535486,1.8448272
num_mlp_0_0_outputs,9,-3.7420297,-1.2932303,-0.45675218,0.7768134,1.7161789
num_mlp_0_1_outputs,0,-5.327195,-3.2879214,-0.41948453,2.0135152,2.6840355
num_mlp_0_1_outputs,1,-0.10591968,-0.09592235,0.14822601,0.9876186,0.97010887
num_mlp_0_1_outputs,10,-0.12495031,-0.44984898,-0.6433989,-0.2527502,0.932868
num_mlp_0_1_outputs,11,-0.530559,-0.14470589,-0.052389916,-0.32819447,0.5304337
num_mlp_0_1_outputs,12,0.23097326,-0.0036810704,-0.10713496,-0.3309521,0.50061494
num_mlp_0_1_outputs,13,0.013656317,-0.42858797,-0.37123916,-0.452568,0.45948565
num_mlp_0_1_outputs,14,0.21076365,-0.11546106,-0.30657965,0.3199418,0.3297836
num_mlp_0_1_outputs,15,-0.8452039,-0.059021696,-0.09957862,0.1475013,1.2237092
num_mlp_0_1_outputs,2,-0.88170457,1.5188134,-0.40368164,0.039184563,0.5543535
num_mlp_0_1_outputs,3,-0.20135313,-0.286635,-0.19435148,-0.31779626,-0.37067005
num_mlp_0_1_outputs,4,-7.534125,-7.1015906,-1.0505353,2.1305127,2.6689265
num_mlp_0_1_outputs,5,-1.4450898,-1.1844577,-0.60038555,1.163055,2.1937523
num_mlp_0_1_outputs,6,-3.0988739,-0.39039713,-0.68209606,0.6239206,1.2149967
num_mlp_0_1_outputs,7,0.64683074,-0.09908072,0.0581162,0.30091974,0.55222315
num_mlp_0_1_outputs,8,0.08645683,-0.6386342,-0.022682736,-0.35650635,-0.2217031
num_mlp_0_1_outputs,9,-0.040287957,0.38466373,0.0759402,0.07837097,0.1326696
num_mlp_1_0_outputs,0,-0.8426406,-0.3732273,0.17653017,0.20357753,0.19149697
num_mlp_1_0_outputs,1,-0.59472513,0.07458254,0.2043198,0.005980692,0.15104125
num_mlp_1_0_outputs,10,0.30654252,1.5895025,-0.7770061,-0.48707086,-0.038300563
num_mlp_1_0_outputs,11,-5.1366563,-6.483708,-0.8376751,1.6744415,2.9153538
num_mlp_1_0_outputs,12,-1.8689173,-1.1819834,0.10354918,0.9102597,1.6982656
num_mlp_1_0_outputs,13,0.097411424,-0.4704221,-0.17814742,-0.21672444,0.2766976
num_mlp_1_0_outputs,14,-0.26904225,0.5126901,-0.23741183,-0.31384584,-0.4188685
num_mlp_1_0_outputs,15,0.07030517,0.7511376,0.38072366,0.3551849,0.49757153
num_mlp_1_0_outputs,2,-2.0229235,-3.1454263,-0.3624908,0.8128786,1.7952453
num_mlp_1_0_outputs,3,-1.0221393,-0.86169606,-0.38842362,0.40768486,1.2697965
num_mlp_1_0_outputs,4,-0.6483563,-0.15761057,-0.23091133,0.93555117,1.5714959
num_mlp_1_0_outputs,5,-0.227913,0.3409365,-0.030069442,0.123927794,0.2026836
num_mlp_1_0_outputs,6,-1.4206752,-0.78584707,0.17684738,0.85523236,1.6682355
num_mlp_1_0_outputs,7,-1.9639652,-1.2877126,-0.7419843,0.78198755,1.6846471
num_mlp_1_0_outputs,8,-0.19792563,0.060815398,0.4891057,-0.08511491,0.54718935
num_mlp_1_0_outputs,9,-0.5749168,0.48257613,-0.07496071,0.107182875,0.6462202
num_mlp_1_1_outputs,0,-2.4968994,-1.4710416,-0.18084459,1.1447741,0.927669
num_mlp_1_1_outputs,1,-0.41641745,-1.1071059,-0.64340436,-0.21477875,0.9086004
num_mlp_1_1_outputs,10,-0.07602203,0.3353146,0.029396258,0.16559051,1.1194234
num_mlp_1_1_outputs,11,0.36957383,-0.42630738,-0.10632401,0.32992098,0.37869975
num_mlp_1_1_outputs,12,-0.3026308,0.09981655,-0.21300532,0.1952948,0.43302166
num_mlp_1_1_outputs,13,-1.2553719,-0.69358647,-1.4594933,1.1837708,0.9827979
num_mlp_1_1_outputs,14,-0.6910931,-0.2571411,0.21657282,0.23706995,-0.09418894
num_mlp_1_1_outputs,15,-2.5968943,-1.6953788,-0.36038384,1.0385956,1.4828348
num_mlp_1_1_outputs,2,0.5556293,0.32797113,0.3605013,-0.037691694,-0.45661485
num_mlp_1_1_outputs,3,-0.44527203,0.063790455,0.50520647,0.39607129,-0.19852147
num_mlp_1_1_outputs,4,-0.44398624,-0.5361387,0.11884601,0.57498604,-0.15412495
num_mlp_1_1_outputs,5,0.019847007,0.054504197,0.40701672,0.13902715,-0.2129118
num_mlp_1_1_outputs,6,-2.5196788,-1.2917697,-2.40712,1.9499809,2.5539682
num_mlp_1_1_outputs,7,0.29302037,-0.14834377,0.36308664,-0.38612762,0.19526327
num_mlp_1_1_outputs,8,-2.0803545,-1.2740887,-0.17577147,1.1444333,2.3649783
num_mlp_1_1_outputs,9,-0.8709962,-0.7657279,-0.3790599,0.4447167,0.7553682
num_mlp_2_0_outputs,0,-0.24181366,-0.58891934,-0.33503452,0.03411089,0.33062607
num_mlp_2_0_outputs,1,-1.0214567,-0.3942412,-0.82583195,-0.15708996,0.47770596
num_mlp_2_0_outputs,10,-1.6532539,-1.487632,-0.36254293,0.63351005,1.7305586
num_mlp_2_0_outputs,11,0.030315973,0.39330938,0.4293223,-0.45091578,0.7029192
num_mlp_2_0_outputs,12,-0.29915592,0.18052033,-0.4139052,0.20092832,0.18271771
num_mlp_2_0_outputs,13,-1.6458504,-0.9054581,0.28505084,0.7070878,1.4688675
num_mlp_2_0_outputs,14,-3.0506194,-1.9789178,0.7458998,2.1162403,2.1939497
num_mlp_2_0_outputs,15,-1.1147815,0.11951091,0.11941578,0.29298532,0.4751721
num_mlp_2_0_outputs,2,-1.0502741,-1.1435757,0.094800934,1.1391531,1.7301387
num_mlp_2_0_outputs,3,-2.0479314,-1.8347961,-0.7482972,0.17241126,0.7986143
num_mlp_2_0_outputs,4,-2.0925038,-0.7142453,-0.59608674,0.4867514,0.96996015
num_mlp_2_0_outputs,5,-2.0714514,-0.790612,-0.84465015,0.31040245,0.42977664
num_mlp_2_0_outputs,6,-1.0096745,-0.6649095,-0.7381696,0.27975214,1.2345214
num_mlp_2_0_outputs,7,0.44729054,0.099554084,0.11976037,0.9253613,0.44422513
num_mlp_2_0_outputs,8,0.5701314,0.6268133,0.39940256,0.7156167,1.0124924
num_mlp_2_0_outputs,9,-0.3024171,0.18929525,0.3401251,0.26510048,1.3066496
num_mlp_2_1_outputs,0,-2.6058493,-0.45224938,-0.31501967,0.7765968,1.2790953
num_mlp_2_1_outputs,1,-0.14981627,0.37483004,-0.5460466,-0.3128549,0.111004956
num_mlp_2_1_outputs,10,-0.832868,0.012301285,0.15717104,-0.08061106,0.2439993
num_mlp_2_1_outputs,11,-0.5900452,0.21312845,0.34572566,-0.18195666,0.2570861
num_mlp_2_1_outputs,12,-4.878556,-3.0860584,0.26338908,1.9116718,2.6273963
num_mlp_2_1_outputs,13,-2.4655137,-3.154042,-0.2882461,1.3414861,1.9914476
num_mlp_2_1_outputs,14,-1.0709426,-1.7248126,-1.060179,0.44012392,1.4024813
num_mlp_2_1_outputs,15,-0.5601039,0.4953205,-1.164372,0.13262184,0.55805546
num_mlp_2_1_outputs,2,-0.086351834,0.025355179,-0.28905517,0.36398137,0.278259
num_mlp_2_1_outputs,3,0.1898167,-0.3849175,-0.34266192,-0.17107204,0.52048934
num_mlp_2_1_outputs,4,-3.5143285,-4.1392393,-0.657844,1.1660571,1.9117569
num_mlp_2_1_outputs,5,-2.3111115,-1.5898144,0.09908688,1.0811515,1.6171376
num_mlp_2_1_outputs,6,0.07376307,0.3088358,-0.13400811,-0.48377904,-0.18920356
num_mlp_2_1_outputs,7,-1.0601217,-1.2935753,-0.33452946,0.05347587,0.8086513
num_mlp_2_1_outputs,8,-1.4337138,-0.31907618,-1.3302941,0.2237851,0.8711154
num_mlp_2_1_outputs,9,-0.14445688,-0.33970207,-0.13468225,-0.05912573,0.07629885
ones,_,-1.6310649,-1.5227749,-0.6183318,1.4293693,1.7566211
positions,0,0.35546583,0.4512556,0.13789761,0.3150552,-0.3033572
positions,1,1.718208,2.7243595,-0.10128195,-5.214952,-4.2107882
positions,10,-3.063619,-7.655783,-10.51687,3.8649023,4.676396
positions,11,-3.6737604,-3.2577188,-3.7150679,2.2555778,2.5837965
positions,12,-4.480698,-11.539492,-12.434542,1.6418661,4.1851835
positions,13,-6.42326,-16.938227,-12.592701,1.7596579,5.739557
positions,14,-19.734484,-28.728323,-27.784868,2.2216263,14.498684
positions,15,-0.67384565,0.45849168,-0.6892074,0.21898057,-0.64285654
positions,2,1.3582675,1.6169411,0.3553282,-1.7866246,-2.7819908
positions,3,-0.051604893,1.1454874,0.9478591,-1.1595052,-1.3389243
positions,4,-5.6636324,1.0552362,1.2706878,1.1081266,0.5652404
positions,5,-8.890281,4.383474,5.219891,0.55340195,0.77515197
positions,6,8.136363,-1.8015277,3.031565,-2.035526,-4.3700633
positions,7,2.9284515,0.6799655,2.6014261,-0.85092,-2.0862703
positions,8,-6.3693895,-4.5838857,-2.3668816,2.6962826,4.2827344
positions,9,0.69064516,-3.0925782,-3.1631646,2.3971786,2.9996383
tokens,0,-0.9973433,-0.65247244,-0.9796333,0.6561598,0.9219018
tokens,1,-1.3587823,-0.4813608,-0.7548827,0.755389,0.62333035
tokens,2,-1.7847201,-1.1861223,-0.24035256,0.93250006,0.93527085
tokens,3,-1.9235474,-1.5243956,-0.9547602,0.87834173,0.13042942
tokens,4,-1.8980141,-1.237508,-1.1323595,0.7395557,1.6063844
tokens,</s>,-0.71805954,0.285963,0.09779299,-0.20558147,0.90665233
tokens,<pad>,-0.42073366,0.27170563,-0.2573446,1.0036967,0.28406116
tokens,<s>,-0.05445624,-0.27534106,-0.8060971,0.7793841,0.97297406
tokens,_,-0.2818963,0.85064816,-0.62078613,0.088380486,0.5128377
tokens,_,-0.40341932,-0.4074701,0.23238583,0.5267766,0.09983473
tokens,_,0.3499824,-1.0898037,-0.013106223,-0.5824199,0.70574075
tokens,_,-0.39580038,-0.031778544,0.9953849,0.02580831,-0.6457604
tokens,_,-0.10470385,0.05834921,-0.20961595,-0.35771748,0.24505879
tokens,_,-0.6248313,0.5001229,-0.36927754,0.28448784,0.12446146
tokens,_,-0.12350323,0.19700518,-0.07405832,0.18698059,-0.011607197
tokens,_,0.033520974,-0.1965825,-0.23498778,-0.37486458,0.088054925
