feature,value,0,1,2,3,4
num_mlp_0_0_outputs,12,-1.0182668,-0.6825453,-0.12034996,0.1151313,0.027070526
num_mlp_0_0_outputs,13,-0.67179763,-0.28019822,0.56094867,0.55441815,0.522789
num_mlp_0_0_outputs,14,-1.075644,-0.50294006,0.23217584,0.701519,0.72762257
num_mlp_0_0_outputs,15,-0.94831324,-0.75485325,-0.027476681,0.30611917,1.0466266
num_mlp_0_0_outputs,2,-0.8610163,-0.5503108,-0.021012897,0.14016895,0.8801898
num_mlp_0_0_outputs,3,-0.67894554,-0.35382175,0.15484287,0.4716007,0.6788127
num_mlp_0_0_outputs,4,-1.1309333,-0.39388564,0.21859038,0.6608756,0.74175656
num_mlp_0_0_outputs,5,-1.3776119,-0.7697416,-0.11370453,0.19886859,0.53083324
num_mlp_0_0_outputs,6,-1.0000651,-0.3111802,0.5198816,1.118647,1.1790696
num_mlp_0_0_outputs,7,-0.94267756,-0.5305047,0.095297605,0.3531222,0.68248355
num_mlp_0_0_outputs,8,-1.1313475,-0.61784863,-0.019452805,0.3390548,0.25915834
num_mlp_0_0_outputs,9,-0.6518494,-0.31573084,0.18402655,0.20103085,0.47508755
num_mlp_0_1_outputs,0,-2.189555,-0.8296526,0.72245497,0.75656575,0.020169206
num_mlp_0_1_outputs,1,-0.5948295,-0.74675924,0.41749746,0.06780701,-0.7224738
num_mlp_0_1_outputs,10,-0.9697488,-0.36298504,0.7108525,0.8051783,0.39667705
num_mlp_0_1_outputs,11,-2.252324,-0.5940077,0.8459974,0.8832085,0.09225312
num_mlp_0_1_outputs,12,-9.607193,-2.3677747,1.0245507,1.921423,0.85132796
num_mlp_0_1_outputs,13,0.883285,0.49525416,0.34678844,-0.09383883,-1.5251739
num_mlp_0_1_outputs,14,-1.7307673,-0.52625215,0.9787803,1.1143407,0.46435127
num_mlp_0_1_outputs,15,-2.1661491,-0.94651425,0.51422477,0.7102694,0.04411688
num_mlp_0_1_outputs,2,1.0368365,-0.408502,-4.0803547,2.0384789,1.7157215
num_mlp_0_1_outputs,3,-2.2186565,-0.53132635,1.0276538,1.020718,0.22860466
num_mlp_0_1_outputs,4,-1.6093141,-0.5079946,1.0809067,1.2424029,0.5220798
num_mlp_0_1_outputs,5,-0.97743154,-0.39735863,1.0052136,1.2494419,0.40813547
num_mlp_0_1_outputs,6,-2.106091,-0.50071496,1.1910203,1.1691666,0.5728367
num_mlp_0_1_outputs,7,-1.9300967,-0.70006377,0.5564392,0.87386787,0.18835899
num_mlp_0_1_outputs,8,-2.1577234,-1.1546217,0.5753152,0.85636896,0.17319055
num_mlp_0_1_outputs,9,-1.9955908,-0.49549899,1.0874357,1.1754594,0.45415026
num_mlp_1_0_outputs,0,-0.51665497,-0.046997286,0.37818396,0.25247473,-0.20223656
num_mlp_1_0_outputs,1,-0.40807256,0.29492274,0.68756926,0.57981974,-0.007418893
num_mlp_1_0_outputs,10,0.015550244,0.21332096,0.5976938,0.009357718,0.024755402
num_mlp_1_0_outputs,11,-1.4486407,-0.48875946,0.65030897,0.62739867,-0.0077597927
num_mlp_1_0_outputs,12,-0.67050165,-0.39145535,-0.025611594,1.3351916,1.3433266
num_mlp_1_0_outputs,13,-1.5001214,-2.9867609,-1.0389496,1.17139,2.908122
num_mlp_1_0_outputs,14,-0.6816308,-0.23244719,0.21740341,-0.5416598,-0.33413404
num_mlp_1_0_outputs,15,0.20448636,0.17897753,0.606758,-0.17556934,0.9056262
num_mlp_1_0_outputs,2,0.11371425,0.08518372,0.49071014,0.22232765,0.37681168
num_mlp_1_0_outputs,3,-0.37673447,0.25935593,-0.1932382,0.73403776,0.73870224
num_mlp_1_0_outputs,4,0.52703863,-0.20464721,-0.61055326,0.7759506,0.0831898
num_mlp_1_0_outputs,5,-3.400827,-1.3562185,-3.0612462,1.8688651,3.7551386
num_mlp_1_0_outputs,6,0.21159875,0.15903169,-0.15357561,0.35358256,0.5745413
num_mlp_1_0_outputs,7,-2.8485334,-0.7188877,-1.3582572,1.1898543,2.455881
num_mlp_1_0_outputs,8,-1.1243838,-0.55328286,0.15426841,0.19967727,0.0036344868
num_mlp_1_0_outputs,9,0.13032834,0.14559568,0.6598615,0.9351931,0.7524533
num_mlp_1_1_outputs,0,0.01614175,0.27085552,0.69961685,0.42469466,-0.033912905
num_mlp_1_1_outputs,1,-1.1813459,-1.0093923,0.0013215992,1.6491085,2.180894
num_mlp_1_1_outputs,10,-0.21658874,-0.109445035,-0.10024174,0.059288003,0.016321229
num_mlp_1_1_outputs,11,-0.5374778,-0.55073917,0.20540982,0.11090019,0.59882027
num_mlp_1_1_outputs,12,-2.0455675,-1.0735686,0.28375474,0.9994832,1.2337786
num_mlp_1_1_outputs,13,-0.04000667,0.13305607,0.0875707,-0.11388832,-0.3122395
num_mlp_1_1_outputs,14,0.08933499,-0.3763047,-0.08205068,0.29953793,0.07050999
num_mlp_1_1_outputs,15,-0.090576544,0.18407832,0.6093175,0.44877303,-0.28351533
num_mlp_1_1_outputs,2,-1.831561,-1.1211519,-0.20313604,0.78861475,2.308604
num_mlp_1_1_outputs,3,-1.9340675,-1.0915993,-0.37329015,-0.14656676,-0.47850305
num_mlp_1_1_outputs,4,0.20192763,0.03999003,0.65783024,0.18479829,0.6291077
num_mlp_1_1_outputs,5,0.012421331,0.47240284,-0.28511882,0.46226028,0.45178345
num_mlp_1_1_outputs,6,-0.6165357,-0.8521292,-0.42333072,0.33265197,2.1047382
num_mlp_1_1_outputs,7,-0.5594595,0.16104667,0.66655207,0.67253506,0.026284155
num_mlp_1_1_outputs,8,0.41446277,-0.19033265,0.98430693,0.0978063,0.23754963
num_mlp_1_1_outputs,9,-0.44861335,-0.013631921,0.5332165,0.36890736,-0.2404626
num_mlp_2_0_outputs,0,0.6964139,0.5589638,-0.5389859,-0.9187955,-1.0339034
num_mlp_2_0_outputs,1,0.082059495,-0.25607014,0.07936748,0.09122575,0.1957114
num_mlp_2_0_outputs,10,-0.28196257,-0.590345,-0.61082214,0.25875252,1.0676744
num_mlp_2_0_outputs,11,0.09838188,-0.036253113,-0.09168533,0.28846174,0.48300144
num_mlp_2_0_outputs,12,0.40829858,-0.09969154,-0.2000631,-0.15805122,-0.29613492
num_mlp_2_0_outputs,13,2.1178014,2.1786685,-0.3737074,0.25011948,0.30005628
num_mlp_2_0_outputs,14,0.15041459,0.113460645,-0.44658703,0.25562721,0.013396822
num_mlp_2_0_outputs,15,-0.56778616,-0.8099202,0.008860181,0.5619078,0.72299343
num_mlp_2_0_outputs,2,-0.6761121,-0.023556007,0.092895634,0.49984276,0.6454526
num_mlp_2_0_outputs,3,0.37025413,-0.18809265,-0.19037314,-0.18024084,-0.23207806
num_mlp_2_0_outputs,4,-0.049946245,-0.22610316,-0.631317,-0.028270835,0.357639
num_mlp_2_0_outputs,5,-4.926392,-2.877076,-0.07689969,0.9244485,1.4085162
num_mlp_2_0_outputs,6,-2.7536776,0.804523,-0.31163833,1.6591723,2.207639
num_mlp_2_0_outputs,7,0.6693346,0.040562656,-0.21799138,-0.44852942,-0.13340694
num_mlp_2_0_outputs,8,-0.019422276,-0.13245247,0.20572403,0.45301688,0.58509743
num_mlp_2_0_outputs,9,-4.427409,-3.0658078,0.8633121,1.117311,1.3375285
num_mlp_2_1_outputs,0,-0.49483946,-0.4665938,0.5294183,0.09768698,0.24263966
num_mlp_2_1_outputs,1,0.07392388,0.30806234,0.34253284,-0.0020092253,-0.19381449
num_mlp_2_1_outputs,10,0.7041312,0.9880066,0.064617135,-0.24993362,-0.5436342
num_mlp_2_1_outputs,11,-0.60088766,0.04542269,0.07369679,-0.10246045,-0.14787413
num_mlp_2_1_outputs,12,-2.1433315,-1.1971614,0.1764135,0.87136096,1.3852981
num_mlp_2_1_outputs,13,0.3305094,0.17517458,0.31746608,0.90216535,1.4444851
num_mlp_2_1_outputs,14,0.19122687,-1.7341038,0.66377,1.5600443,2.2253065
num_mlp_2_1_outputs,15,-1.9590878,-1.8947657,0.27140775,1.2471838,1.8990109
num_mlp_2_1_outputs,2,-0.25166672,0.14990383,0.092008926,-0.19791418,-0.28164348
num_mlp_2_1_outputs,3,-1.0158043,0.40789956,0.49405512,0.39695135,0.5146494
num_mlp_2_1_outputs,4,-0.21386608,0.3328911,-0.2435814,-0.80566406,-0.07296385
num_mlp_2_1_outputs,5,-0.13016154,0.030976107,-0.7652532,-0.124466784,0.23489419
num_mlp_2_1_outputs,6,-1.5635985,-0.36905402,0.26000065,0.6160954,0.6941666
num_mlp_2_1_outputs,7,-0.64665824,-0.025817318,-0.27888358,0.39537054,0.6393195
num_mlp_2_1_outputs,8,-0.907372,-0.51264966,0.17806502,0.66409206,1.0395803
num_mlp_2_1_outputs,9,-0.74109954,-0.25371286,-0.026118714,-0.038088266,0.021274546
num_var0_embeddings,_,1.5095329,0.5826649,0.66075855,-0.78980684,-1.046721
positions,0,0.06689239,0.04542694,-0.5554703,-0.5817689,0.36409816
positions,1,2.8858118,1.1203945,-3.129235,-2.8828433,-1.6688966
positions,10,-0.61023456,0.85159594,-1.0928326,2.0913758,2.374184
positions,11,-9.181764,-4.071315,1.0949988,1.8931198,1.2684554
positions,12,-1.5182407,2.9328845,0.96808666,1.3070801,-0.91491264
positions,13,-3.1930087,-6.692315,0.31186306,1.6915793,1.6524249
positions,14,-1.4767627,-5.27823,-10.025361,3.0526087,5.2901487
positions,15,-0.21106996,0.039139766,-0.31072354,-0.49021685,-0.35264823
positions,2,1.0243092,2.103749,-0.5104118,-1.7292912,-1.6184585
positions,3,-4.8255777,2.2213306,0.31546435,-1.1059166,-1.4955
positions,4,-13.124621,-0.293402,2.3740575,3.3505425,3.2771847
positions,5,7.696847,-0.0635988,-0.44362962,-1.3331196,-1.8732637
positions,6,-3.4387035,-2.8410642,2.420664,2.1290889,1.7102987
positions,7,-1.7644757,-5.7344804,0.7333088,3.06025,2.7153106
positions,8,2.767612,2.2904348,0.06216903,-0.31090617,-0.7379352
positions,9,0.14072473,0.9098428,-0.77041173,0.725514,0.8100299
tokens,0,-0.48586258,-0.9830208,-0.9821155,-0.15919822,-0.23910995
tokens,1,-0.8586851,-0.49253523,-0.40178186,0.79972005,0.84099483
tokens,2,-0.65532535,-0.19954805,0.42373702,0.47307038,0.32235667
tokens,3,-0.52287066,-0.3777153,0.48362717,0.60032964,0.037461556
tokens,4,-1.5183538,-0.7304682,-0.20524831,1.1287031,0.9418061
tokens,</s>,0.1623785,0.17714651,-0.1617169,-0.15666312,0.28390774
tokens,<pad>,0.0056766267,-0.17920634,0.37016353,0.42690298,0.52605873
tokens,<s>,-0.32410687,-0.35829905,0.7696834,-0.9885802,0.2634684
tokens,_,0.35512576,-0.21673991,-0.09894554,0.07198242,1.1680881
tokens,_,-1.0513774,-0.18973796,0.10324524,0.22321983,-0.18852289
tokens,_,0.024358049,0.21014813,-0.4015564,0.66368407,-0.4024279
tokens,_,-0.040462315,0.18929847,0.17095377,0.31983206,-0.122797646
tokens,_,-0.34921768,-0.21296701,0.48405424,0.15362807,-0.17505807
tokens,_,-0.4190144,-0.21222422,0.37511823,0.58404595,0.26524898
tokens,_,-0.3922493,-0.4258091,-0.14483108,0.48477843,0.18204387
tokens,_,-0.046034895,-0.5751789,-0.62744266,0.17411587,0.00091900886
