feature,value,0,1,2,3,4
positions,0,-0.024457293,-0.67238563,-0.006349119,0.3360485,0.6081806
positions,1,-0.21164924,-0.019273762,-0.21989001,-0.119441226,-0.11032937
positions,10,0.03379508,0.16382922,0.028146971,0.20199455,-0.058371127
positions,11,-0.095621355,0.23499456,-0.060232215,0.010793667,-0.2736855
positions,12,0.23214406,0.22987632,0.1354095,0.30035883,-0.049179096
positions,13,-0.061546292,-0.27844277,-0.106079176,-0.04216972,-0.6643939
positions,14,-0.17284721,-0.012125164,-0.26886493,-0.27558392,0.0040407334
positions,15,0.13446413,-0.14919217,-0.6229836,0.18968965,0.9628569
positions,2,-0.107052766,0.21493599,0.11145282,0.3080236,0.40741664
positions,3,-0.18209594,0.07833662,-0.22077657,-0.03239858,-0.0810123
positions,4,0.43213975,0.8842538,0.4721042,0.4906311,0.58209866
positions,5,-0.23318158,0.23911612,-0.16101916,0.06624147,-0.03733611
positions,6,0.08106607,0.59718245,0.17249382,0.34024087,0.33140892
positions,7,-0.25389913,0.35812527,-0.15835074,-0.0013240783,-0.056193046
positions,8,-0.21901381,0.050126206,-0.23304823,0.34066388,-0.13107863
positions,9,-0.20012751,0.086317904,-0.25077537,-0.05254828,-0.21698405
tokens,0,-0.031422988,-0.079716526,-0.21203448,-0.39420894,-0.16112602
tokens,1,-0.17256722,0.1664378,-0.088534914,-0.2425317,-0.06548649
tokens,2,-0.2793819,-0.04400035,0.23241436,-0.3199546,-0.040725604
tokens,3,-0.005823947,0.2006257,0.15903582,0.2443771,0.12912698
tokens,4,0.32720074,0.49237105,0.41724384,0.20031856,0.7127892
tokens,</s>,-0.006921704,0.4432942,0.10615427,0.07475262,-0.09558563
tokens,<pad>,0.13412067,0.3981173,-0.6217142,-0.655392,0.12646528
tokens,<s>,0.42957368,0.75238436,0.09047357,0.13807118,-0.18485905
tokens,_,0.0011471846,0.3826146,0.34955284,-0.33372462,0.20555893
tokens,_,0.048007127,-0.37017,-0.61289495,0.54193074,0.015330628
tokens,_,0.040369783,-0.18686932,-0.55117464,-0.4903737,0.13223383
tokens,_,-0.318895,-0.31773773,-0.29122743,-0.6547412,0.051146448
tokens,_,-0.050100897,0.5142263,-0.7582818,-0.16176684,-0.94588834
tokens,_,0.2746067,0.29733133,-0.5930305,-0.13638969,-0.54632074
tokens,_,-0.31759474,-0.22288214,-0.16870332,-0.4792573,-0.16501954
tokens,_,-0.2670494,0.43033022,-0.059790518,-0.0057730386,-0.1548763
