feature,value,0,1,2,3,4,5,<s>
attn_3_2_outputs,8,0.035370465,0.2556286,0.17042121,-0.321781,-0.12784006,0.23880064,0.6522665
attn_3_2_outputs,9,-0.13774543,-0.105440706,0.09516342,-0.22842212,-0.06658462,0.12670058,0.76967406
attn_3_3_outputs,0,0.124512106,0.05445972,-0.39656204,-0.04291466,-0.115114115,-0.3471558,0.0969969
attn_3_3_outputs,1,-0.318741,-0.3427812,-0.5962054,-0.013211348,0.28152457,-0.12710863,0.36374313
attn_3_3_outputs,10,0.13143791,0.03297754,-0.08589721,0.29852313,0.46590397,0.16449924,0.45359203
attn_3_3_outputs,11,-0.09828229,-0.00880652,-0.39779672,0.05740663,0.028565899,-0.00057720294,0.6232209
attn_3_3_outputs,12,-0.26096815,-0.14637443,-0.3946347,-0.6237944,-0.09600131,-0.05754819,0.10313358
attn_3_3_outputs,13,0.1067608,0.18769325,-0.24896549,0.3128496,0.33877143,0.2880091,1.3630745
attn_3_3_outputs,14,-0.2258811,-0.10676771,-0.35647002,-0.11362224,-0.057825495,-0.030749891,0.35422695
attn_3_3_outputs,15,0.94133526,0.34694526,-0.23690534,-0.21721883,-0.3645674,-0.16109757,0.44462052
attn_3_3_outputs,2,0.7957796,-0.6795598,0.2163911,-0.7030933,-0.113303855,-0.28002113,-0.60018003
attn_3_3_outputs,3,-0.04934177,0.03960863,-0.16341545,0.17646089,0.19555084,0.117450066,-0.11177556
attn_3_3_outputs,4,-0.15737964,-0.21810246,-0.31499115,0.045654215,0.111608684,-0.126296,0.2693536
attn_3_3_outputs,5,-0.24212745,-0.06645185,0.6932979,-1.5601308,0.2660479,0.002817499,0.7528049
attn_3_3_outputs,6,-0.048772477,0.35149294,-0.09499809,0.17147727,0.26007602,0.008253575,0.05043831
attn_3_3_outputs,7,0.35455167,-0.8365435,0.107967176,0.27565724,0.20848094,0.3620156,-0.18456036
attn_3_3_outputs,8,-0.41932112,-0.44124076,-0.91320425,-0.10913327,-0.4065543,-0.24502794,3.9672682
attn_3_3_outputs,9,-0.28521562,-0.23305832,0.005275579,-0.045065276,0.21859768,0.10672709,0.66094905
mlp_0_0_outputs,0,0.20449638,0.7290452,0.3641278,-0.4293693,0.5224594,2.1160195,-4.2866983
mlp_0_0_outputs,1,-0.75192755,0.51460266,0.07812397,-0.13905104,0.20358302,-0.018861534,0.4513289
mlp_0_0_outputs,10,-0.066204205,-0.4519537,-0.119169615,-0.42863226,-0.7029409,-0.34614643,0.33461234
mlp_0_0_outputs,11,-0.14393727,-0.19648106,-0.3769664,0.24181868,0.123336755,0.29646796,0.4711832
mlp_0_0_outputs,12,0.03386049,0.2330068,0.26312965,0.46717516,0.22765674,1.141989,-1.4293481
mlp_0_0_outputs,13,0.49624017,1.3585187,0.5390855,0.18950583,1.1348151,0.75840914,-4.197933
mlp_0_0_outputs,14,0.09843504,-1.7461706,-0.30582199,0.50307095,-1.1950164,0.71641815,1.6984698
mlp_0_0_outputs,15,-1.1346388,-2.105187,-0.7650651,-1.7219205,-1.7300626,-1.1084173,7.13431
mlp_0_0_outputs,2,0.04999978,0.23348306,-0.023227667,0.1878554,0.06578406,-0.46650848,0.48945907
mlp_0_0_outputs,3,0.53358215,0.57009906,-0.5060619,0.37129724,0.57784164,0.6984534,-0.15168846
mlp_0_0_outputs,4,-0.20284106,0.39182717,0.49867606,-0.008083621,-0.47550818,-0.19320051,-0.3358656
mlp_0_0_outputs,5,0.4592227,0.9550615,0.39089906,-0.100739606,0.9050148,1.285494,-1.8761625
mlp_0_0_outputs,6,0.8050299,0.3157503,0.5418746,1.9697179,1.2046603,0.96669376,-7.679723
mlp_0_0_outputs,7,0.5362213,-1.0910497,0.09478151,0.48816592,-0.72191566,1.2325006,1.3810763
mlp_0_0_outputs,8,-0.3277623,-0.52013105,0.04470054,0.25596166,-0.21082804,-0.14299749,0.953998
mlp_0_0_outputs,9,-3.2094696,-4.163188,-2.3321438,-2.3221583,-3.5103016,-2.7572541,5.4361186
mlp_0_1_outputs,0,-2.7868977,-6.1530805,-3.2590117,-4.511134,-4.193726,-4.011787,6.892238
mlp_0_1_outputs,1,0.33063033,0.2910362,0.37133548,0.6777651,1.2967187,0.31373534,1.9308748
mlp_0_1_outputs,10,-0.31659487,-0.59130913,0.14062628,-0.05455597,0.3913944,-0.20503865,1.2941904
mlp_0_1_outputs,11,-1.1265705,-0.58685035,0.2495256,-0.76925796,0.7225907,-0.69549596,-0.40443078
mlp_0_1_outputs,12,4.435364,-0.37309635,-0.77619153,0.9998591,-1.8878337,-0.24746509,-2.3567545
mlp_0_1_outputs,13,-0.749017,0.5378187,0.6285757,-0.21200931,-0.20124218,0.6472536,0.1497291
mlp_0_1_outputs,14,-0.32350382,-0.20635825,-0.07281152,-0.056480806,-0.35391945,0.42519352,0.17670232
mlp_0_1_outputs,15,-0.87616366,-0.3894878,-0.42968363,1.2042737,-0.33193824,3.9474077,-4.1167855
mlp_0_1_outputs,2,0.20464566,0.23197925,-0.2707264,0.26670718,-0.3499815,-0.0967225,-0.45829418
mlp_0_1_outputs,3,-0.6113872,0.2798794,-0.3437004,-0.1680026,0.16430055,-0.028582033,0.3261745
mlp_0_1_outputs,4,-0.10551119,0.08724396,-0.04932826,-0.029446084,-0.80022615,0.3414435,-0.0038848557
mlp_0_1_outputs,5,0.56976354,-0.002977655,-0.5334504,0.26176634,0.69697237,0.3628065,0.39902562
mlp_0_1_outputs,6,0.78200513,1.4842118,1.6244241,0.6786951,-0.49753594,0.39799586,-5.765429
mlp_0_1_outputs,7,0.31970343,0.122636884,0.35861215,0.6429511,1.0422828,-0.18438697,2.2448554
mlp_0_1_outputs,8,0.039621748,-0.029824777,0.051898923,0.08373062,0.7916776,-0.43760476,1.5479114
mlp_0_1_outputs,9,0.24176258,0.09371263,-0.023907688,-0.094503686,0.18823256,-0.078758225,0.38636005
mlp_1_0_outputs,0,-0.49580282,-0.07590153,-0.27176756,-0.14909711,-0.1438222,0.26100335,0.4452475
mlp_1_0_outputs,1,0.17882322,-0.043205243,0.4856934,1.5526849,0.35105395,0.23615542,0.65289164
mlp_1_0_outputs,10,0.32561964,0.68426085,0.5701943,0.9356932,0.65360445,0.9156855,1.3104783
mlp_1_0_outputs,11,-0.18271486,0.36786646,0.09560722,0.5261111,0.16536933,0.60699415,1.5484755
mlp_1_0_outputs,12,-0.5648914,-0.51392657,-0.22743735,0.5976781,-0.04668999,0.4165228,-0.080117196
mlp_1_0_outputs,13,0.4904957,0.7624524,0.21551979,-0.25647944,0.021153167,-0.04431023,-0.12918307
mlp_1_0_outputs,14,-0.4095054,0.115020305,-0.14121723,0.26288638,-0.08946601,0.21797308,0.82649297
mlp_1_0_outputs,15,-0.216944,0.14153753,0.044493623,0.123049065,0.084622115,0.3840977,1.8444403
mlp_1_0_outputs,2,-0.2621627,0.13213506,0.014767255,0.047162082,0.08645198,0.6186393,0.67759466
mlp_1_0_outputs,3,-0.14844275,0.31430203,0.11395231,0.6497401,0.20072018,0.65621346,0.9078745
mlp_1_0_outputs,4,-0.26944262,0.110509254,-0.009517662,0.54706955,0.007929801,0.67013955,0.6253749
mlp_1_0_outputs,5,-0.41295668,0.2353245,-0.4521381,-0.12860577,-0.14591755,0.13281709,1.0394977
mlp_1_0_outputs,6,-0.058847826,0.15420336,-0.17316598,0.3231419,0.016480876,0.37930197,0.7059302
mlp_1_0_outputs,7,-0.5845519,0.4366389,-0.08751334,-0.52574855,0.28034317,0.08235314,-0.3299523
mlp_1_0_outputs,8,-0.21609949,0.27105242,0.09653308,0.22354688,0.17217253,0.65573496,1.6854649
mlp_1_0_outputs,9,0.70063347,0.70053923,0.60106105,0.53835,0.6923902,0.88439924,-4.343681
mlp_1_1_outputs,0,2.1107998,0.6682384,0.39926168,1.2592343,0.44146588,1.032137,-7.0724893
mlp_1_1_outputs,1,1.4613571,0.4804404,-0.16490242,0.8618311,0.09270494,0.48696193,-9.399244
mlp_1_1_outputs,10,0.22078142,0.34565312,0.4527983,0.24344254,-0.0167089,-0.08159051,0.54967904
mlp_1_1_outputs,11,0.10771984,1.2103598,0.27160043,-0.1956708,0.006782598,0.23225574,3.299227
mlp_1_1_outputs,12,1.8148361,0.5949151,0.4907607,1.1847444,0.3899962,0.88272595,-11.006549
mlp_1_1_outputs,13,-0.43423697,0.6511696,-0.2902482,-0.5489923,-0.51138383,-0.20410557,3.4988284
mlp_1_1_outputs,14,-0.0067763706,0.47406,0.18946475,-0.5494071,-0.6918449,-0.75142187,-0.31639302
mlp_1_1_outputs,15,-0.8223201,3.0748906,-0.6677987,-0.9389842,-1.0318375,-0.7625715,1.6798524
mlp_1_1_outputs,2,0.61952806,0.24322852,0.095230795,0.38639975,-0.038160242,-0.27065897,0.487611
mlp_1_1_outputs,3,-0.108480975,0.4712987,0.20108157,0.011353212,0.046080872,-0.05125582,-0.6125346
mlp_1_1_outputs,4,0.54435945,-0.6830823,-0.08117636,-0.1936338,0.48198354,-0.103642255,-0.10924421
mlp_1_1_outputs,5,0.13086458,-0.1680982,0.1482134,0.58633614,-0.016955094,0.30608213,0.5351797
mlp_1_1_outputs,6,-0.43462798,0.6726244,-0.35565564,-0.5618245,-0.6146113,-0.5844423,3.5765128
mlp_1_1_outputs,7,-0.6481726,-0.8637482,-0.6319419,-0.9227212,-0.3803282,-0.42145348,3.0756278
mlp_1_1_outputs,8,-0.20821543,-0.7600366,0.0073405285,0.60517985,0.10265851,0.19502777,0.6333674
mlp_1_1_outputs,9,0.40642905,0.8590423,0.2770861,0.47031528,0.2567752,0.68757623,0.66521233
mlp_2_0_outputs,0,0.30378044,0.0076927403,0.07270771,0.074996896,0.11743856,-0.13127598,0.83779514
mlp_2_0_outputs,1,-0.01471151,-0.2818827,-0.33089322,-0.0015283044,-0.27604318,-0.20536263,0.41934952
mlp_2_0_outputs,10,0.25813112,0.16605128,0.24663119,0.21163918,0.32865775,0.20690592,1.2206444
mlp_2_0_outputs,11,0.15866336,0.14039662,-0.02456613,0.22341552,0.0996288,0.114353165,-0.82031137
mlp_2_0_outputs,12,0.4596409,0.2164908,0.35388446,0.1741217,0.35892862,0.49798676,0.96223164
mlp_2_0_outputs,13,-0.024528524,-0.17962667,-0.29005167,-0.10007389,-0.07171776,-0.12695968,0.8440967
mlp_2_0_outputs,14,-0.18517171,-0.17882648,-0.1100883,-0.12286415,-0.079568,-0.03850296,0.5278528
mlp_2_0_outputs,15,0.56347525,0.48927802,0.4231886,0.5009475,0.4785141,0.39422598,0.7118211
mlp_2_0_outputs,2,0.107327506,-0.08998481,0.09138345,0.00666515,-0.10552218,0.07992367,0.7076505
mlp_2_0_outputs,3,0.17939782,-0.042693898,0.021477599,-0.18110521,0.05358589,0.04900676,0.6157088
mlp_2_0_outputs,4,0.09579474,-0.10858695,-0.06395392,-0.051248074,-0.09761838,-0.006825344,-0.03510466
mlp_2_0_outputs,5,0.03999169,0.026933942,-0.0031581242,0.14916588,0.1593797,0.06439977,0.12576053
mlp_2_0_outputs,6,-0.19071037,-0.18798815,-0.12812032,-0.19210622,-0.10194283,-0.37726527,0.3310199
mlp_2_0_outputs,7,0.09240099,-0.34658018,-0.06073011,0.011755447,-0.021199621,-0.0329831,0.5528392
mlp_2_0_outputs,8,0.33987585,0.031238157,0.055914834,-0.17520559,-0.024411017,0.26518542,0.44627142
mlp_2_0_outputs,9,0.3224676,0.17097563,0.24449903,0.29989552,0.34378675,0.31646192,0.8939535
mlp_2_1_outputs,0,-1.1195459,-0.30921534,-0.2225176,0.1898815,0.064982094,-0.47835115,-0.15823819
mlp_2_1_outputs,1,-0.3235178,-0.047607277,-0.6392412,-0.2266272,0.4728657,-0.25898477,-0.65712327
mlp_2_1_outputs,10,-0.16438541,-0.29262388,1.0743511,-0.09899038,0.08616902,-0.014555821,0.654732
mlp_2_1_outputs,11,0.31854066,0.19451797,1.1992193,0.48366448,0.7016732,0.58614296,1.9220134
mlp_2_1_outputs,12,-0.06823797,-1.0037814,0.9568699,-0.28316325,-0.39621812,-0.06834924,0.64008963
mlp_2_1_outputs,13,0.0041817077,-0.113021635,0.98507684,0.12477184,0.2418362,0.17562285,2.1720014
mlp_2_1_outputs,14,0.79441893,0.059013028,1.5945479,0.3444518,0.2268653,0.5312447,1.0699266
mlp_2_1_outputs,15,-0.43993947,-0.5500558,0.65526265,0.075934134,0.8232605,0.0025502152,0.15729818
mlp_2_1_outputs,2,0.3778864,-0.3368726,1.1428941,-0.05671717,0.33973667,0.22786905,0.14414543
mlp_2_1_outputs,3,0.06342,0.046946608,1.3620218,0.2882103,0.42145798,0.30533794,1.8894401
mlp_2_1_outputs,4,0.0038515318,0.09803726,0.4928682,-0.18258612,0.2246672,-0.22520277,-0.3351706
mlp_2_1_outputs,5,0.24389724,-0.5503344,0.7667305,-0.15152784,-0.19374524,0.03371417,0.6132743
mlp_2_1_outputs,6,-0.27126887,-0.8987616,-0.6774953,0.48990786,0.1328003,-0.29097477,-0.48673174
mlp_2_1_outputs,7,-0.42619714,-0.09580356,-0.0074930666,0.11711022,0.19443369,0.27774397,-0.30438
mlp_2_1_outputs,8,0.4995921,0.673947,1.6016881,0.44521582,0.7839125,0.6865301,-1.7616951
mlp_2_1_outputs,9,0.11491039,-0.34803817,1.0268149,-0.094524145,0.18115382,0.07645232,0.3039091
mlp_3_0_outputs,0,0.33922565,0.6486266,0.27965537,0.35131976,0.059417706,0.02340378,-0.13485101
mlp_3_0_outputs,1,0.1015915,0.0507749,-0.2904983,0.275101,-0.18190467,-0.061911535,-0.06970764
mlp_3_0_outputs,10,0.3829269,0.19263908,-0.057653315,0.4215161,-0.004333628,0.38566235,0.11961648
mlp_3_0_outputs,11,0.22016342,0.07009269,-0.105751984,0.23961161,-0.023165835,0.07076259,-0.24696758
mlp_3_0_outputs,12,0.020930858,-0.10264882,-0.2756035,-0.01578646,-0.17077604,-0.15332738,-0.33525395
mlp_3_0_outputs,13,0.22837056,-0.014016017,-0.3206545,0.1002137,-0.022061301,0.05264088,-0.04399717
mlp_3_0_outputs,14,0.25606722,0.03052493,-0.06877107,0.33524546,0.0334049,0.17892393,0.019410152
mlp_3_0_outputs,15,0.261746,0.18079555,-0.04520277,0.39737412,-0.049570385,0.15817553,0.17964636
mlp_3_0_outputs,2,-0.007016613,-0.12580201,-0.25239578,0.04854561,-0.24425621,-0.13656142,-0.33150116
mlp_3_0_outputs,3,0.11684124,-0.045869056,-0.13052393,0.1710817,-0.15841798,-0.021750076,-0.17834474
mlp_3_0_outputs,4,0.32986966,0.21791181,-0.08965182,0.26427034,-0.023202987,0.18115674,-0.025308624
mlp_3_0_outputs,5,0.26707992,-0.07809738,-0.19122878,0.038948238,-0.11563664,0.034301806,-0.026180705
mlp_3_0_outputs,6,-0.15773542,0.13312407,0.0346426,0.44077075,-0.36570284,0.41166118,-0.037311584
mlp_3_0_outputs,7,0.18589416,-0.06957079,-0.28012028,0.11598971,-0.10428805,-0.03364765,-0.26683986
mlp_3_0_outputs,8,0.50360084,-0.16317363,-0.050339345,0.262004,-0.06336349,0.14933036,0.4749175
mlp_3_0_outputs,9,-0.14100458,0.31527996,0.17737451,-0.2418237,0.12650198,-0.10518503,-0.30116466
mlp_3_1_outputs,0,0.17765012,1.2326181,0.4395247,0.3075218,0.8388294,0.31088492,-1.0275353
mlp_3_1_outputs,1,0.6862485,1.2997172,0.7143077,0.2583676,1.6358061,-0.21335068,-3.4410174
mlp_3_1_outputs,10,0.45449278,0.96173763,0.5669941,0.49932382,0.59561795,0.60303634,1.6828258
mlp_3_1_outputs,11,0.24938607,-0.23310612,-0.008742568,-0.1823572,-0.29215,-0.25099543,-0.39289078
mlp_3_1_outputs,12,0.4801795,0.95020884,0.5909263,0.6048761,1.085427,0.6042286,0.59541774
mlp_3_1_outputs,13,-0.36516306,0.5971561,0.37297887,-0.1699664,-0.044798397,0.024870664,-0.7979332
mlp_3_1_outputs,14,0.16140473,-0.03199365,-0.17270812,0.050669134,0.14936845,0.15931052,0.35806164
mlp_3_1_outputs,15,-0.04369048,-0.20972462,-0.25294495,-0.08602229,-0.18345381,-0.5418461,-0.0129941795
mlp_3_1_outputs,2,-0.001842156,0.3989916,-0.1090016,0.12197611,0.4966829,-0.07396479,1.0478784
mlp_3_1_outputs,3,-0.6915022,-0.36923394,-0.91693205,-0.8540811,-1.3355229,-1.2400246,3.340662
mlp_3_1_outputs,4,-0.06277083,-1.1154071,-0.88978726,-0.116545595,0.008025883,-0.12154913,1.5599636
mlp_3_1_outputs,5,-0.27743316,0.3476852,0.11239739,-0.0049818098,0.39753222,-0.04051065,0.51609516
mlp_3_1_outputs,6,-0.12080999,0.5258061,0.04450924,-0.16446748,0.04222737,0.20560117,-0.34568673
mlp_3_1_outputs,7,-0.47999445,0.012130573,-0.12411691,-0.14443521,-0.30423507,0.30710775,-0.6203588
mlp_3_1_outputs,8,-0.44764894,0.5736097,-0.62518644,-0.2431349,0.19932881,-0.26120022,-0.9280721
mlp_3_1_outputs,9,0.31077588,1.3321408,0.51962847,0.4908814,0.36854684,0.5421439,1.3354033
num_attn_0_0_outputs,_,0.2873453,0.10772639,0.64575183,-2.0081913,0.17512171,0.42124382,0.47836977
num_attn_0_1_outputs,_,-0.9294893,0.8753447,-0.6507059,0.2122464,1.1414148,-1.8117917,1.6429309
num_attn_0_2_outputs,_,1.3753018,0.15645216,-0.41730353,0.04165248,0.49426845,-1.9089432,0.3000067
num_attn_0_3_outputs,_,-0.4813306,-0.79004914,-0.2637652,2.8936956,-0.9186761,-0.9606608,-0.9364944
num_attn_1_0_outputs,_,0.90408444,0.06405105,0.009705168,0.04727903,-0.062197763,-0.036051627,0.6000791
num_attn_1_1_outputs,_,-0.21383253,-0.09979373,-0.22493419,-0.1214019,-0.13456164,-0.6884967,-0.21953125
num_attn_1_2_outputs,_,0.88480824,-0.21214746,-0.88615847,-0.12654282,-0.033869904,2.5491436,-1.0492631
num_attn_1_3_outputs,_,-0.2431555,0.44524595,1.5846128,0.6707297,0.31776398,-2.0926154,1.0021298
num_attn_2_0_outputs,_,-0.28026608,2.5076814,-0.13037443,-0.16713946,-0.3182572,-0.32047987,-0.9367519
num_attn_2_1_outputs,_,0.16264433,0.15221362,0.13638452,0.13250561,-0.508731,0.22134046,-0.34122577
num_attn_2_2_outputs,_,0.24547689,0.3173519,-0.33735305,0.28528327,0.21534848,0.29370973,-0.26375708
num_attn_2_3_outputs,_,-1.4018046,0.16716382,0.2055903,0.10330857,0.16840394,0.21009937,0.16756314
num_attn_3_0_outputs,_,0.42380923,-2.1363103,0.32461986,0.26935855,0.48136345,0.41542333,-0.594522
num_attn_3_1_outputs,_,-0.034711786,0.11593462,-0.14528444,-0.38831496,0.028383315,-0.007161226,-0.10339826
num_attn_3_2_outputs,_,0.14343761,0.15775765,0.25574264,0.17003682,0.21878977,0.23281711,0.06619655
num_attn_3_3_outputs,_,0.21437885,0.27792257,0.2308251,0.25450158,0.21802084,0.27612194,0.14642197
num_mlp_0_0_outputs,0,0.16442913,0.42619532,-0.101414524,0.9427745,-0.05616393,0.18973655,-0.97171474
num_mlp_0_0_outputs,1,-0.16018054,-0.057826314,-0.30079868,1.3881367,-0.3792725,-0.11556175,-0.7568697
num_mlp_0_0_outputs,10,-0.036654502,0.80266154,-0.02421925,0.5731067,-0.054768648,0.13447592,-0.15604246
num_mlp_0_0_outputs,11,0.24801077,-0.055663712,-0.050357644,0.7261418,0.06324416,0.17257977,-0.04522129
num_mlp_0_0_outputs,12,-0.10321113,-0.11947227,-0.40835202,0.42735606,-0.03136576,0.017083598,-0.43108934
num_mlp_0_0_outputs,13,-0.42997584,0.12346839,-0.21569458,0.2863999,-0.40314072,-0.25756744,-0.42383462
num_mlp_0_0_outputs,14,0.2018015,0.3768086,0.17717381,0.76794016,-0.050113477,0.051827878,0.31742847
num_mlp_0_0_outputs,15,0.16275488,0.26240462,-0.07535039,1.1317517,-0.291436,0.10254062,-0.8306053
num_mlp_0_0_outputs,2,0.06410952,0.42361158,-0.08261195,0.76354843,0.09488644,0.1232655,0.15147695
num_mlp_0_0_outputs,3,0.008845251,0.14038521,-0.11860063,0.51134235,0.007223943,0.025515983,-0.04193531
num_mlp_0_0_outputs,4,-0.14152032,-0.10102835,-0.15978925,0.6390939,-0.17987311,0.108280934,-0.42512214
num_mlp_0_0_outputs,5,-0.17259279,0.02091086,-0.21418387,0.69050926,-0.09420954,0.029373797,-0.39765486
num_mlp_0_0_outputs,6,-0.4013596,0.11822322,-0.44072828,0.4789,-0.2992611,-0.18217985,-0.17188741
num_mlp_0_0_outputs,7,-0.29670346,0.045554228,-0.4950887,0.28449956,-0.3840692,-0.065780915,-0.35250032
num_mlp_0_0_outputs,8,0.16820315,-0.11342635,0.050517984,0.6266996,-0.042879537,0.075486735,0.18874472
num_mlp_0_0_outputs,9,-0.1213349,0.16118993,0.16951053,-0.5403127,0.21586585,0.33509743,-0.27906317
num_mlp_0_1_outputs,0,-0.14579064,-0.10664244,0.057299554,0.27811405,-0.019703817,1.1345576,-1.559214
num_mlp_0_1_outputs,1,0.44611803,0.34879735,-0.44986445,0.22608939,0.09898551,-1.1352894,1.025324
num_mlp_0_1_outputs,10,0.6228053,0.36851224,-0.10617825,0.29825944,0.27760038,-0.5827359,0.2921657
num_mlp_0_1_outputs,11,-0.30950132,-0.37609383,-0.11733278,-0.065081984,-0.18852648,0.4658562,-1.2958764
num_mlp_0_1_outputs,12,-0.03140942,-0.026121829,-0.06625884,0.117355384,0.0009860864,0.6117899,-1.1319696
num_mlp_0_1_outputs,13,0.2470756,0.20588455,-0.38632998,0.06205762,0.15230891,-1.0228009,1.2172315
num_mlp_0_1_outputs,14,0.22656983,0.1461605,-0.45125058,-0.011556506,-0.0034171636,-0.9628649,0.4883453
num_mlp_0_1_outputs,15,0.29586282,0.27399275,-0.41030997,0.0016684553,-0.040500235,-0.95904773,0.2521889
num_mlp_0_1_outputs,2,0.2568678,0.061163098,-0.40844283,0.05521445,0.027600897,-0.9425564,0.5799851
num_mlp_0_1_outputs,3,0.14586526,-0.19602655,-0.67563784,-0.25626117,-0.30040038,-0.86632365,0.1860466
num_mlp_0_1_outputs,4,0.5318082,0.23562665,-0.24520034,0.16394396,0.22560395,-0.6386898,0.77081054
num_mlp_0_1_outputs,5,0.2629906,0.112206586,-0.45690766,-0.029359601,0.020534791,-0.80567974,0.6197318
num_mlp_0_1_outputs,6,0.25113842,0.26573017,-0.38216934,-0.08661814,0.10392564,-1.8469942,2.6167643
num_mlp_0_1_outputs,7,0.050602615,0.078975886,0.057448383,0.29415122,0.09486235,0.6547813,-1.0166374
num_mlp_0_1_outputs,8,-0.012576222,-0.08347115,0.030212358,0.26348668,-0.085282505,0.92323214,-1.2856797
num_mlp_0_1_outputs,9,0.14442275,-0.23739706,-0.23236537,-0.25160655,-0.19071902,2.2639515,-2.2924545
num_mlp_1_0_outputs,0,-0.22386791,0.10361416,0.4268397,-3.0843985,0.0942216,0.40605003,3.6831505
num_mlp_1_0_outputs,1,-0.18710913,0.19480103,0.39270014,-0.99473923,0.19598716,0.36107072,0.3814328
num_mlp_1_0_outputs,10,-0.36181933,0.5464333,-0.14546679,-0.38515225,-0.30937374,-0.31151333,-0.009947734
num_mlp_1_0_outputs,11,-0.43212333,-0.072928414,0.12295328,0.021500137,-0.10699658,-0.12542957,-0.60191804
num_mlp_1_0_outputs,12,0.11150243,0.27544653,0.625407,0.5719444,0.23115313,0.21856467,-0.46373695
num_mlp_1_0_outputs,13,0.07100635,0.118231446,-0.03956298,0.812957,0.06359407,-0.14091648,-1.934152
num_mlp_1_0_outputs,14,-0.58959293,0.08212413,0.038314093,0.27687693,-0.37433302,0.17288685,-0.3857378
num_mlp_1_0_outputs,15,-0.05767252,-0.030984506,-0.20400706,2.406823,-0.1177501,-0.15460472,-1.8098747
num_mlp_1_0_outputs,2,-0.49666852,0.14874741,0.12834881,-0.11545331,-0.25942954,-0.012093016,-0.6308136
num_mlp_1_0_outputs,3,-0.15709005,-0.20069948,0.15482043,-0.4040007,-0.03179611,-0.14495264,0.47406065
num_mlp_1_0_outputs,4,-0.38033417,-0.016262118,0.04842617,-0.7844059,-0.22569652,0.18674356,0.32633054
num_mlp_1_0_outputs,5,-0.101699784,0.03975993,-0.17299667,1.3959965,-0.021674898,-0.39652586,-1.7745649
num_mlp_1_0_outputs,6,-0.12009612,0.31660384,0.38411546,0.47062987,0.23049712,0.16360795,-0.65075797
num_mlp_1_0_outputs,7,-0.3303679,-0.03355804,0.189635,-0.6057831,-0.106127255,-0.27195373,0.09726988
num_mlp_1_0_outputs,8,-0.2097698,0.05458173,0.20824645,-1.1039609,0.053727683,0.29834223,0.5434233
num_mlp_1_0_outputs,9,-0.1610002,0.00040091414,0.10479089,-1.0699539,0.23978204,0.55988216,-0.09807757
num_mlp_1_1_outputs,0,0.31696683,1.7104024,0.16151983,-0.43816647,0.21091783,0.69124085,-6.039131
num_mlp_1_1_outputs,1,-0.20962423,-0.104202785,0.14124468,0.3094569,0.23197351,0.0028500354,0.102117926
num_mlp_1_1_outputs,10,-0.061538395,-0.6926056,-0.21675277,0.49694437,-0.14105129,-0.89090425,4.718364
num_mlp_1_1_outputs,11,-0.27074638,-2.0286624,0.7297257,0.16277269,0.92995256,1.2712138,-6.5980735
num_mlp_1_1_outputs,12,-7.134168,1.417205,0.12615232,-1.5537269,2.0377364,1.3345537,0.6815602
num_mlp_1_1_outputs,13,-0.39772788,-0.7822596,-0.20250326,0.39262447,-0.36332443,-0.87607515,4.840731
num_mlp_1_1_outputs,14,-5.5357423,1.2993245,-0.20476519,-4.186605,2.4834344,1.0485818,0.9450531
num_mlp_1_1_outputs,15,1.4398425,-0.122945644,-0.0023862356,-0.11721915,0.14775431,0.63165396,-0.5720753
num_mlp_1_1_outputs,2,2.2300377,0.77656025,0.9330855,-2.0775461,-5.0981684,3.0703921,-0.8146269
num_mlp_1_1_outputs,3,0.087256394,-0.027193919,0.094195575,0.020620992,0.05766258,-0.07894214,-0.46628317
num_mlp_1_1_outputs,4,0.8430773,1.6569504,0.24501099,-0.03226717,0.42569262,1.1763573,-5.9678993
num_mlp_1_1_outputs,5,-3.6451375,-0.19849163,0.40426317,1.2431327,0.6583042,-0.09296902,3.6361141
num_mlp_1_1_outputs,6,-0.06411771,0.1380183,0.24631007,0.27767846,-0.14336693,0.13616328,0.501301
num_mlp_1_1_outputs,7,0.28669694,-0.19028533,0.28107765,-0.1871938,0.2699829,0.7300975,-6.2594666
num_mlp_1_1_outputs,8,0.20457247,-0.47678384,-0.24227159,0.25914726,-0.1512188,-0.4352719,-0.05421101
num_mlp_1_1_outputs,9,-1.4067173,-0.33712497,0.15673134,1.0043141,0.32949385,-0.30500945,4.3614187
num_mlp_2_0_outputs,0,-0.7552564,-0.12375566,-0.21969076,-0.1542498,-0.19353463,-0.4357584,2.6813269
num_mlp_2_0_outputs,1,-0.41198242,-0.35956538,-0.36998475,-0.295012,-0.2612685,-0.7387467,1.5371914
num_mlp_2_0_outputs,10,-1.7860614,-0.31090236,-0.3758196,-0.22981952,-0.15818155,-0.84038377,2.2368667
num_mlp_2_0_outputs,11,-1.4335617,0.21354724,0.17664304,0.23394436,0.30726054,-0.28591546,2.4409869
num_mlp_2_0_outputs,12,-1.3339086,0.2804265,0.19341704,0.24777275,0.40021437,-0.24171413,2.471791
num_mlp_2_0_outputs,13,-0.46803883,-0.0871347,-0.14586891,-0.11341075,-0.14968956,-0.62304425,1.9907477
num_mlp_2_0_outputs,14,-0.09413139,-0.025689764,-0.18131573,0.063708976,-0.17379208,-0.54103816,1.7606592
num_mlp_2_0_outputs,15,-0.06827051,0.014123054,-0.10598415,-0.053759284,-0.022098714,-0.27456442,0.801405
