feature,value,0,1,2,3,4,5,<s>
num_mlp_1_1_outputs,4,-0.09633382,-0.15834787,-0.3202866,-0.12839338,-1.057837,-0.06634095,0.56190956
num_mlp_1_1_outputs,5,-0.5814327,-0.3112284,-6.2036653,-0.065083146,-0.9469746,0.036381893,11.25143
num_mlp_1_1_outputs,6,-0.040969156,0.0048833825,-0.70470726,-0.11706195,-0.54952824,0.19190887,1.1566241
num_mlp_1_1_outputs,7,0.358589,0.33341318,1.7026318,0.22384176,-0.0973157,-0.07445921,-5.2155375
num_mlp_2_0_outputs,0,0.15220939,0.8390893,0.99647164,0.9150084,0.5038379,-1.7447674,-1.6628118
num_mlp_2_0_outputs,1,-0.7541198,0.20982307,0.04518438,0.22294052,-0.33892986,-3.5459452,9.828786
num_mlp_2_0_outputs,2,-0.043534786,-0.0022200174,0.77310795,0.39470464,0.0878135,0.07185793,0.5927031
num_mlp_2_0_outputs,3,-0.0521908,-0.2294529,-0.24207838,-0.2711189,-0.039147947,2.3973994,-7.2095113
num_mlp_2_0_outputs,4,0.037765123,0.9549322,0.6034262,0.8306443,0.5028487,-2.05193,-0.5321723
num_mlp_2_0_outputs,5,-0.09635989,0.022315973,0.42403787,-0.20494385,-0.28999612,0.08318537,0.08490245
num_mlp_2_0_outputs,6,-0.22951792,-0.33499405,-0.4479167,0.0637005,0.25252083,0.13063747,0.17108384
num_mlp_2_0_outputs,7,-0.16226484,0.3455855,0.04808247,0.2532931,0.077871785,-0.34697753,0.05139758
num_mlp_2_1_outputs,0,0.33064935,-0.2505833,0.5115783,0.1785706,-0.35613558,-0.08173582,-2.859331
num_mlp_2_1_outputs,1,0.20020126,0.048640702,0.23093528,-0.63084936,-0.11166088,-0.08967141,0.7224222
num_mlp_2_1_outputs,2,0.5790492,0.24227095,0.014837486,-0.2062321,0.117395595,0.2513191,0.016786922
num_mlp_2_1_outputs,3,0.4621186,-0.08246798,0.39508295,-0.33443576,-0.023354301,0.49059603,0.05096211
num_mlp_2_1_outputs,4,0.46181723,-0.15849783,0.55392784,-0.43388143,-0.12547074,0.4932095,0.44541547
num_mlp_2_1_outputs,5,0.6481809,0.077983394,0.66880906,-0.02742021,0.028090399,0.47188595,0.13683748
num_mlp_2_1_outputs,6,-0.022257363,-0.692341,0.595288,-3.259259,-0.68649983,0.15626207,5.422696
num_mlp_2_1_outputs,7,0.026779892,-0.019548662,0.35126078,-0.24549678,0.36786634,-0.063872956,-0.032730762
num_mlp_3_0_outputs,0,0.17901194,-0.029587865,0.27968615,0.03488851,0.0987663,-0.18356198,-0.11525313
num_mlp_3_0_outputs,1,0.16291665,0.24457598,-0.018612469,-0.14146684,-0.49370182,0.48112038,-0.001385138
num_mlp_3_0_outputs,2,-1.913432,3.032929,-1.743216,3.0311892,-2.6087725,-2.0607107,-1.1079594
num_mlp_3_0_outputs,3,-0.07903,-0.23020883,-0.11548188,-0.34566036,-0.59844065,0.4155651,-0.4562687
num_mlp_3_0_outputs,4,0.8998416,0.049303807,0.56644875,0.04721894,0.013160393,-0.6902068,-0.10702469
num_mlp_3_0_outputs,5,0.06625754,0.2988731,-0.00524137,-0.109906934,-0.46163997,0.3200146,0.6492137
num_mlp_3_0_outputs,6,0.2676024,0.16114725,0.06340083,-0.26237372,-0.3382744,0.23892154,0.10189355
num_mlp_3_0_outputs,7,-0.034164242,0.069307216,-0.34814155,-0.09046188,-0.3817712,0.3575834,0.30419365
num_mlp_3_1_outputs,0,0.28789407,0.026600037,0.41974184,-0.002226817,0.32243696,-0.05138968,0.07785249
num_mlp_3_1_outputs,1,-0.27254778,-0.37116444,-0.1968929,-0.32371804,-0.33032775,-0.30720314,-0.050554562
num_mlp_3_1_outputs,2,-0.00105584,-0.12750582,0.6041386,-0.04650272,-0.1663645,-0.3283024,0.60792506
num_mlp_3_1_outputs,3,0.20706896,-0.1371581,0.70717865,0.087669075,0.074003935,-0.13303141,0.866755
num_mlp_3_1_outputs,4,0.2731346,-0.16784532,0.31726238,-0.28980085,0.16272631,-0.07984934,-1.1425166
num_mlp_3_1_outputs,5,0.09447065,-0.05017758,0.32573932,-0.055799704,0.06692823,-0.0007700108,0.8250219
num_mlp_3_1_outputs,6,0.23315705,0.060156524,0.35433832,-0.052658167,0.16215505,-0.041051872,0.6772435
num_mlp_3_1_outputs,7,-0.06815605,-0.18824404,0.017047543,-0.29598716,-0.42697936,-0.37665465,-0.44343185
ones,_,-0.15985997,0.5413299,0.4061254,-0.0694155,0.7398862,-0.5345874,0.004853854
positions,0,-0.29149875,-0.29244867,-0.29991016,-0.097529694,-0.20753744,-0.12397079,0.097066715
positions,1,0.3080491,1.2362987,1.4329443,0.65406317,1.6967472,1.6355823,-6.5130334
positions,2,0.65585715,0.4529261,0.668065,1.0027256,0.9745425,1.3430381,-0.92123055
positions,3,1.222166,2.14,1.5532732,1.8744615,1.0646884,0.85416096,-4.1424847
positions,4,-0.018573882,0.31821787,0.14876826,-1.2193669,-0.51785654,-0.5292058,0.79041904
positions,5,-1.5506979,-0.3568516,-0.87143695,-2.6600578,-2.1539066,-2.246463,3.566211
positions,6,-5.7080526,-4.1453424,-4.292589,-5.9568014,-0.9888282,-3.8034189,5.9848337
positions,7,-3.5701654,-2.056081,-1.4801869,-2.4499156,-1.4236386,-1.5163045,1.6155952
tokens,0,1.2746794,0.38408116,-0.10386771,0.0480939,0.03465949,0.087804854,-0.36420146
tokens,1,-0.61165684,1.2578117,-0.6665153,-0.864331,-0.90244335,-0.55300385,-0.9698388
tokens,2,-0.71700406,-0.22963597,1.0685043,-0.517134,-0.6361727,-0.8499132,0.3833863
tokens,3,-0.35392937,-0.48548445,-0.4179421,0.9957609,-0.65415907,-0.56421036,-0.3654779
tokens,4,-1.0208358,-0.22597778,-0.44989362,-0.6128318,0.67904687,-0.47443038,0.14277133
tokens,5,-0.03682058,-0.13565344,-0.40887058,-0.6771704,-0.60454506,1.9069866,-1.085885
tokens,<pad>,-0.23434126,-0.2135081,-0.42133078,0.93121535,-0.588031,0.30236652,0.09596973
tokens,<s>,-1.0697175,0.039228953,-0.13493004,-0.57427007,0.037927452,0.3312903,0.004273636
